aa,189559,0.002501175021437107
ab,182710,0.002410804489192145
ac,46916,0.0006190427640246219
ad,546288,0.0072081088215850166
ae,25728,0.00033947336159999725
af,27481,0.00036260367887630307
ag,262117,0.0034585564024606067
ah,868717,0.011462464251751587
ai,425241,0.005610929406100142
aj,93768,0.0012372410669507364
ak,1106855,0.014604624831069845
al,904495,0.011934544395226584
am,739804,0.00976149528937828
an,4460150,0.05885036200793796
ao,3318,4.3780030075745914e-05
ap,460669,0.006078391402942675
aq,1741,2.2971980820335636e-05
ar,1369463,0.018069659833520563
as,913619,0.012054932880582552
at,1166970,0.015397824501956967
au,152273,0.0020091972633285286
av,9182,0.00012115377822649156
aw,140625,0.0018555053434001717
ax,3040,4.011190217910416e-05
ay,184041,0.0024283666411001673
az,13054,0.00017224367468619264
ba,814424,0.010746084151419318
bb,9746,0.00012859559165708851
bc,1862,2.4568540084701295e-05
bd,6461,8.52509868352605e-05
be,671967,0.00886640610907437
bf,267,3.5229861453357927e-06
bg,840,1.1083551917910358e-05
bh,2458,3.2432584064551976e-05
bi,244620,0.0032276886549514666
bj,1929,2.545258529720129e-05
bk,10105,0.0001333324906315288
bl,18222,0.00024043390839066973
bm,3936,5.193435755820854e-05
bn,6106,8.056686667947697e-05
bo,57241,0.00075527808968227
bp,8686,0.00011460920471305879
bq,24,3.1667291194029595e-07
br,27474,0.0003625113159436538
bs,7965,0.00010509582265018572
bt,11040,0.00014566953949253614
bu,403103,0.0053188250342445465
bv,120,1.58336455970148e-06
bw,628,8.28627452910441e-06
bx,25,3.2986761660447496e-07
by,3375,4.4532128241604124e-05
bz,30,3.9584113992537e-07
ca,200789,0.002649351554815837
cb,576,7.600149886567103e-06
cc,2748,3.625904841716389e-05
cd,620,8.18071689179098e-06
ce,73991,0.0009762893928072682
cf,325,4.288279015858175e-06
cg,658,8.682115669029782e-06
ch,41651,0.0005495726439677194
ci,57264,0.0007555815678895462
cj,93,1.2271075337686468e-06
ck,12222,0.00016126568040559572
cl,4388,5.789836406641745e-05
cm,1020,1.3458598757462579e-05
cn,660,8.708505078358139e-06
co,128909,0.0017009161835546504
cp,1209,1.595239793899241e-05
cq,132,1.7417010156716278e-06
cr,6570,8.668920964365601e-05
cs,1673,2.2074740903171465e-05
ct,6918,9.128096686679032e-05
cu,48022,0.0006336361073832039
cv,325,4.288279015858175e-06
cw,171,2.2562944975746087e-06
cx,90,1.1875234197761098e-06
cy,1418,1.871009121380582e-05
cz,131,1.7285063110074488e-06
da,1468238,0.019372966786724843
db,1989,2.624426757705203e-05
dc,1024,1.3511377576119294e-05
dd,6073,8.013144142555907e-05
de,362033,0.004776918513686715
df,543,7.164724632649196e-06
dg,1246,1.6440602011567033e-05
dh,8723,0.00011509740878563341
di,1191673,0.01572377329127618
dj,6347,8.37467905035441e-05
dk,8612,0.00011363279656790953
dl,2577,3.400275391958928e-05
dm,4465,5.891435632555923e-05
dn,2118,2.794638447873112e-05
do,105062,0.001386262061427974
dp,17395,0.00022952188763339368
dq,21,2.7708879794775896e-07
dr,29477,0.00038894030938600434
ds,4685,6.181719135167861e-05
dt,1001,1.3207899368843177e-05
du,200489,0.002645393143416583
dv,686,9.051567399626793e-06
dw,7261,9.580675056660371e-05
dx,97,1.2798863524253629e-06
dy,8117,0.00010710141775914094
dz,1261,1.6638522581529718e-05
ea,46999,0.0006201379245117487
eb,378717,0.004997058966303878
ec,68532,0.0009042595000455151
ed,155996,0.002058321148793267
ee,13052,0.0001722172852768643
ef,13617,0.00017967229341212543
eg,122470,0.001615955480222002
eh,123376,0.0016279098826477482
ei,20335,0.00026831431934607993
ej,63893,0.0008430492651083888
ek,283020,0.00373436531405594
el,639243,0.008434622593643776
em,756121,0.009976793285383688
en,1672195,0.0220641191659168
eo,36130,0.0004767246795167872
ep,191781,0.0025304936552009126
eq,2094,2.7629711566790824e-05
er,1706633,0.022518518405141796
es,372172,0.0049106996242768266
et,289585,0.003820988550176275
eu,16743,0.00022091894019234898
ev,17827,0.000235222000048319
ew,36916,0.0004870957173828319
ex,5073,6.693673676138007e-05
ey,8730,0.00011518977171828266
ez,8087,0.00010670557661921557
fa,45718,0.0006032355078369354
fb,328,4.327863129850712e-06
fc,2363,3.1179087121454976e-05
fd,464,6.122342964179055e-06
fe,34858,0.00045994101518395154
ff,6351,8.379956932220082e-05
fg,490,6.465405285447709e-06
fh,649,8.56336332705217e-06
fi,58299,0.0007692380872169715
fj,43,5.67372300559697e-07
fk,1680,2.2167103835820716e-05
fl,7427,9.799707154085742e-05
fm,281,3.7077120106342988e-06
fn,1090,1.4382228083955108e-05
fo,38405,0.0005067426326277945
fp,1922,2.5360222364552035e-05
fq,31,4.0903584458954893e-07
fr,11097,0.00014642163765839433
fs,1046,1.3801661078731233e-05
ft,8614,0.0001136591859772379
fu,7977,0.00010525415910615587
fv,12,1.5833645597014797e-07
fw,120,1.58336455970148e-06
fx,254,3.3514549847014654e-06
fy,477,6.293874124813383e-06
fz,36,4.7500936791044395e-07
ga,1104819,0.014577760412373577
gb,2458,3.2432584064551976e-05
gc,437,5.7660859382462225e-06
gd,2087,2.753734863414157e-05
ge,154227,0.0020349797162423342
gf,136,1.794479834328344e-06
gg,237452,0.0031331090119186317
gh,35145,0.00046372789542257093
gi,233298,0.003078298208743632
gj,3197,4.218347081138026e-05
gk,186530,0.0024612082610093087
gl,10003,0.00013198663075578252
gm,2408,3.177284883134303e-05
gn,16797,0.00022163145424421464
go,56014,0.0007390881870593224
gp,6207,8.189953185055905e-05
gq,44,5.80567005223876e-07
gr,47148,0.0006221039355067114
gs,36931,0.0004872936379527946
gt,3693,4.8728044324813044e-05
gu,202115,0.0026668477332005384
gv,105,1.3854439897387948e-06
gw,430,5.673723005596969e-06
gx,50,6.597352332089499e-07
gy,3986,5.2594092791417486e-05
gz,110,1.4514175130596899e-06
ha,618646,0.008162851261675682
hb,948,1.2508580021641691e-05
hc,474,6.254290010820846e-06
hd,1514,1.9976782861567005e-05
he,49853,0.0006577956116233157
hf,2241,2.9569333152425136e-05
hg,909,1.199398653973871e-05
hh,335,4.420226062499965e-06
hi,159470,0.002104159552796625
hj,1058,1.3959997534701381e-05
hk,51031,0.0006733389737177184
hl,6680,8.814062715671571e-05
hm,9802,0.00012933449511828255
hn,22555,0.0002976065637005573
ho,42680,0.0005631499950671596
hp,2874,3.792158120485044e-05
hq,20,2.6389409328357995e-07
hr,10881,0.00014357158145093167
hs,3029,3.996676042779819e-05
ht,5466,7.21222556944024e-05
hu,134235,0.001771191180596068
hv,79,1.042381668470141e-06
hw,30912,0.0004078747105791012
hx,4,5.2778818656715993e-08
hy,7176,9.46852006701485e-05
hz,219,2.889640321455201e-06
ia,531251,0.007009700047549757
ib,137183,0.0018100891699460676
ic,40641,0.0005362459922568987
id,290768,0.003836597885793999
ie,51409,0.0006783265720807782
if,68196,0.000899826079278351
ig,71369,0.000941692877177791
ih,207675,0.0027402102911333734
ii,18132,0.0002392463849708936
ij,28705,0.00037875399738525816
ik,468589,0.006182893463882973
il,337726,0.004456194827414516
im,206902,0.0027300107844279633
in,1114179,0.014701262848030293
io,60352,0.0007963268158925309
ip,92864,0.0012253130539343186
iq,1959,2.584842643712666e-05
ir,269145,0.0035512887868404566
is,441990,0.0058319275145204755
it,523697,0.006910027248516549
iu,30331,0.0004002085871692132
iv,28488,0.00037589074647313134
iw,16793,0.00022157867542555793
ix,2072,2.7339428064178885e-05
iy,10699,0.0001411701452020511
iz,18270,0.00024106725421455032
ja,514161,0.006784202544838938
jb,450,5.93761709888055e-06
jc,160,2.1111527462686396e-06
jd,207,2.7313038654850525e-06
je,74884,0.00098807226407238
jf,81,1.0687710777984989e-06
jg,70,9.236293264925299e-07
jh,340,4.48619958582086e-06
ji,67635,0.0008924238499617465
jj,492,6.4917946947760675e-06
jk,1997,2.634982521436546e-05
jl,1411,1.8617728281156567e-05
jm,260,3.43062321268654e-06
jn,304,4.011190217910416e-06
jo,32449,0.0004281549716479443
jp,1603,2.1151111576678934e-05
jq,2,2.6389409328357997e-08
jr,1668,2.2008767379850568e-05
js,1680,2.2167103835820716e-05
jt,442,5.832059461567117e-06
ju,271354,0.003580435889443628
jv,10,1.3194704664178997e-07
jw,343,4.525783699813397e-06
jx,6,7.916822798507399e-08
jy,94,1.2403022384328259e-06
jz,8,1.0555763731343199e-07
ka,1730979,0.0228397566848959
kb,8321,0.00010979313751063345
kc,1303,1.7192700177425236e-05
kd,3426,4.520505817947725e-05
ke,690350,0.009108964364915971
kf,400,5.277881865671599e-06
kg,2901,3.827783823078327e-05
kh,52478,0.0006924317113667855
ki,266069,0.003510701875293442
kj,2072,2.7339428064178885e-05
kk,17069,0.00022522041391287133
kl,28511,0.0003761942246804074
km,12709,0.0001676915015770509
kn,52653,0.0006947407846830168
ko,271748,0.0035856346030813144
kp,16320,0.00021533758011940126
kq,7,9.236293264925299e-08
kr,34917,0.0004607195027591381
ks,118655,0.0015656176819281592
kt,89876,0.0011858872763977517
ku,301935,0.003983943152778886
kv,100,1.3194704664178998e-06
kw,3940,5.1987136376865254e-05
kx,15,1.97920569962685e-07
ky,9432,0.00012445245439253631
kz,123,1.6229486736940169e-06
la,1311390,0.017303403749557696
lb,4817,6.355889236735024e-05
lc,1336,1.7628125431343143e-05
ld,16373,0.00021603689946660275
le,232699,0.003070394580649789
lf,2814,3.71298989249997e-05
lg,1841,2.4291451286753537e-05
lh,5222,6.890274775634272e-05
li,447788,0.005908430412163385
lj,590,7.78487575186561e-06
lk,30834,0.00040684552361529525
ll,29797,0.0003931626148785416
lm,14377,0.00018970026895690146
ln,21963,0.00028979529853936334
lo,106241,0.001401818618227041
lp,3856,5.087878118507422e-05
lq,671,8.853646829664108e-06
lr,14906,0.00019668026772425216
ls,13770,0.0001816910832257448
lt,13767,0.00018165149911175227
lu,269741,0.0035591528308203074
lv,2463,3.249855758787287e-05
lw,997,1.3155120550186461e-05
lx,49,6.46540528544771e-07
ly,9970,0.00013155120550186462
lz,225,2.968808549440275e-06
ma,913173,0.012049048042302328
mb,327191,0.0043171886137773905
mc,1788,2.359213193955205e-05
md,5502,7.259726506231285e-05
me,1341119,0.017695669124519073
mf,1296,1.7100337244775982e-05
mg,573,7.560565772574566e-06
mh,1355,1.7878824819962545e-05
mi,319075,0.004210100390722914
mj,541,7.138335223320839e-06
mk,18694,0.0002466618089921622
ml,29736,0.0003923577378940267
mm,9006,0.00011883151020559606
mn,31370,0.00041391788531529517
mo,87886,0.0011596298141160356
mp,255075,0.003365639292215458
mq,33,4.3542525391790696e-07
mr,3653,4.820025613824588e-05
ms,11569,0.00015264953825988684
mt,2143,2.8276252095335595e-05
mu,279588,0.0036890810876484778
mv,443,5.8452541662312965e-06
mw,762,1.0054364954104396e-05
mx,96,1.2666916477611838e-06
my,2598,3.427984271753704e-05
mz,597,7.877238684514862e-06
na,719858,0.009498313710146566
nb,2732,3.6047933142537025e-05
nc,113496,0.0014975462005656596
nd,388897,0.00513138105978522
ne,202869,0.002676796540517329
nf,40041,0.0005283291694583912
ng,2143187,0.028278719505107797
nh,6080,8.022380435820832e-05
ni,472139,0.006229734665440808
nj,189000,0.0024937991815298308
nk,50709,0.0006690902788158528
nl,8404,0.00011088829799776031
nm,4170,5.5021918449626425e-05
nn,82514,0.001088747860660066
no,87149,0.0011499053167785356
np,16160,0.0002132264273731326
nq,52,6.86124642537308e-07
nr,2185,2.8830429691231113e-05
ns,106763,0.0014087062540617424
nt,565270,0.007458570705520463
nu,129533,0.0017091496792650982
nv,7630,0.00010067559658768575
nw,1748,2.306434375298489e-05
nx,496,6.544573513432783e-06
ny,661070,0.00872262341234881
nz,2416,3.187840646865646e-05
oa,21828,0.0002880140134096992
ob,48792,0.0006437960299746217
oc,10608,0.0001399694270776108
od,49733,0.0006562122470636141
oe,8872,0.00011706341978059608
of,14163,0.00018687660215876715
og,48938,0.0006457224568555918
oh,22249,0.00029356898407331857
oi,11081,0.00014621052238376748
oj,5609,7.400909846138e-05
ok,112716,0.0014872543309276
ol,230776,0.0030450211635805725
om,124799,0.001646685947384875
on,349210,0.0046077228157779485
oo,20892,0.00027566376984402766
op,46513,0.0006137252980449577
oq,226,2.9820032541044537e-06
or,329081,0.004342126605592689
os,103835,0.0013700721588050264
ot,135045,0.0017818788913740529
ou,18049,0.00023815122448376676
ov,81668,0.0010775851405141704
ow,17794,0.0002347865747944011
ox,1317,1.737742604272374e-05
oy,11917,0.00015724129548302113
oz,946,1.2482190612313333e-05
pa,866961,0.01143929435036129
pb,7321,9.659843284645445e-05
pc,2973,3.922785696660416e-05
pd,13177,0.00017386662335988666
pe,895329,0.011813601732274718
pf,499,6.58415762742532e-06
pg,1168,1.541141504776107e-05
ph,7933,0.000104673592100932
pi,178840,0.002359740982141772
pj,2617,3.4530542106156436e-05
pk,41600,0.0005488997140298464
pl,26364,0.0003478651937664151
pm,4463,5.888796691623087e-05
pn,15096,0.00019918726161044617
po,175818,0.002319866584646623
pp,18506,0.00024418120451529657
pq,23,3.03478207276117e-07
pr,163096,0.002152003551908938
ps,24020,0.00031693680603357954
pt,29514,0.00038942851345857897
pu,208409,0.002749895204356881
pv,295,3.892437875932805e-06
pw,838,1.1057162508582001e-05
px,40,5.277881865671599e-07
py,888,1.1716897741790951e-05
pz,529,6.979998767350691e-06
qa,1296,1.7100337244775982e-05
qb,420,5.541775958955179e-06
qc,23,3.03478207276117e-07
qd,41,5.40982891231339e-07
qe,26,3.43062321268654e-07
qf,20,2.6389409328357995e-07
qg,15,1.97920569962685e-07
qh,23,3.03478207276117e-07
qi,966,1.2746084705596913e-05
qj,1,1.3194704664178998e-08
qk,6,7.916822798507399e-08
ql,179,2.3618521348880408e-06
qm,90,1.1875234197761098e-06
qn,36,4.7500936791044395e-07
qo,425,5.6077494822760745e-06
qp,26,3.43062321268654e-07
qq,41,5.40982891231339e-07
qr,302,3.984800808582057e-06
qs,112,1.4778069223880478e-06
qt,20,2.6389409328357995e-07
qu,7121,9.395949191361864e-05
qv,11,1.45141751305969e-07
qw,78,1.0291869638059619e-06
qx,1,1.3194704664178998e-08
qy,97,1.2798863524253629e-06
qz,6,7.916822798507399e-08
ra,1084770,0.014313219778561452
rb,99697,0.0013154724709046536
rc,28485,0.0003758511623591388
rd,72563,0.0009574473545468207
re,326388,0.004306593265932055
rf,4984,6.576240804626813e-05
rg,95763,0.0012635645027557734
rh,54578,0.0007201405911615614
