aa,1265,1.717609073505508e-05
ab,73343,0.0009958466583250157
ac,87388,0.0011865487882648169
ad,62814,0.0008528845560725295
ae,1285,1.744764948185437e-05
af,58162,0.0007897199915670147
ag,50449,0.0006849933608638686
ah,4716,6.403355249527253e-05
ai,17724,0.00024065536141353063
aj,443,6.015026241604269e-06
ak,1807,2.4535332773315832e-05
al,168535,0.0022883576695909152
am,37234,0.0005055609189162379
an,600639,0.008155438705938932
ao,208,2.824210966712614e-06
ap,48108,0.0006532074095510116
aq,498,6.761812795302316e-06
ar,172827,0.0023466341766540427
as,43062,0.0005846931377335509
at,27721,0.00037639400100115565
au,26819,0.0003641467015205077
av,18318,0.00024872065619346953
aw,15634,0.00021227747237300483
ax,446,6.055760053624163e-06
ay,781,1.0604369062512266e-05
az,1059,1.4379035643022395e-05
ba,104873,0.001423959022654096
bb,1163,1.5791141126378702e-05
bc,388,5.268239687906222e-06
bd,152,2.0638464756746026e-06
be,226883,0.0030806031575031636
bf,65,8.825659270976919e-07
bg,66,8.961438644376564e-07
bh,1322,1.7950033163433055e-05
bi,48940,0.0006645042534178621
bj,662,8.988594519056492e-06
bk,36,4.888057442387217e-07
bl,29495,0.00040048126184225264
bm,374,5.078148565146719e-06
bn,158,2.1453140997143893e-06
bo,71560,0.000971637196047859
bp,210,2.851366841392543e-06
bq,7,9.504556137975143e-08
br,65486,0.0008891648046449146
bs,351,4.765856006327536e-06
bt,1940,2.634119843953111e-05
bu,133287,0.001809762534231847
bv,74,1.0047673631573723e-06
bw,66,8.961438644376564e-07
bx,1,1.3577937339964491e-08
by,1378,1.8710397654471067e-05
bz,5,6.788968669982245e-08
ca,223759,0.0030381856812531144
cb,2108,2.8622291912645147e-05
cc,661,8.975016581716528e-06
cd,1130,1.5343069194159874e-05
ce,41573,0.0005644755890343437
cf,379,5.146038251846542e-06
cg,145,1.968800914294851e-06
ch,127562,0.0017320288429605504
ci,30937,0.0004200606474864814
cj,38,5.159616189186507e-07
ck,25,3.394484334991123e-07
cl,66798,0.000906979058434948
cm,398,5.404019061305867e-06
cn,1078,1.463701645248172e-05
co,464896,0.006312328757600132
cp,693,9.409510576595391e-06
cq,12,1.6293524807957387e-07
cr,59692,0.0008104942356971604
cs,531,7.209884727521144e-06
ct,297,4.032647389969454e-06
cu,37973,0.0005155950146104716
cv,177,2.4032949091737146e-06
cw,119,1.6157745434557744e-06
cx,24,3.2587049615914774e-07
cy,3315,4.5010862281982285e-05
cz,198,2.688431593312969e-06
da,78258,0.0010625822203509411
db,101,1.3713716713364135e-06
dc,446,6.055760053624163e-06
dd,152,2.0638464756746026e-06
de,190306,0.0025839629434192823
df,157,2.131736162374425e-06
dg,93,1.2627481726166976e-06
dh,981,1.3319956530505165e-05
di,133406,0.0018113783087753028
dj,329,4.467141384848317e-06
dk,23,3.1229255881918326e-07
dl,201,2.7291654053328626e-06
dm,324,4.3992516981484945e-06
dn,549,7.4542875996405055e-06
do,100820,0.00136892764261522
