aaa,53,8.739668557469224e-07
aab,40,6.595976269788093e-07
aac,12,1.978792880936428e-07
aad,59,9.729064997937438e-07
aaf,1698,2.799991926525046e-05
aag,72,1.187275728561857e-06
aah,2383,3.929552862726257e-05
aai,25,4.122485168617559e-07
aaj,3,4.94698220234107e-08
aak,25,4.122485168617559e-07
aal,158,2.605410626566297e-06
aam,75,1.2367455505852676e-06
aan,101153,0.0016680069690446877
aao,1,1.6489940674470235e-08
aap,19,3.1330887281493445e-07
aaq,2,3.297988134894047e-08
aar,137,2.2591218724024222e-06
aas,108,1.7809135928427852e-06
aat,69238,0.00114173051241897
aau,1,1.6489940674470235e-08
aav,1,1.6489940674470235e-08
aay,38,6.266177456298689e-07
aaz,6,9.89396440468214e-08
aba,1006,1.6588880318517055e-05
abb,19,3.1330887281493445e-07
abc,2,3.297988134894047e-08
abd,1,1.6489940674470235e-08
abe,176,2.902229558706761e-06
abf,2,3.297988134894047e-08
abg,18,2.9681893214046424e-07
abh,43,7.090674490022201e-07
abi,1886,3.1100028112050865e-05
abk,7,1.1542958472129164e-07
abl,2,3.297988134894047e-08
abm,6,9.89396440468214e-08
abn,5,8.244970337235117e-08
abo,151,2.489981041845005e-06
abp,3,4.94698220234107e-08
abr,3,4.94698220234107e-08
abs,34,5.60657982931988e-07
abt,4,6.595976269788094e-08
abu,13710,0.0002260770866469869
aby,323,5.326250837853886e-06
abz,1,1.6489940674470235e-08
aca,4566,7.529306911963109e-05
acb,19,3.1330887281493445e-07
acc,11,1.8138934741917257e-07
acd,15,2.473491101170535e-07
ace,1340,2.2096520503790114e-05
acf,3,4.94698220234107e-08
ach,611,1.0075353752101313e-05
aci,151,2.489981041845005e-06
acj,1,1.6489940674470235e-08
ack,2297,3.787739372925813e-05
acl,8,1.3191952539576188e-07
aco,140,2.3085916944258326e-06
acp,8,1.3191952539576188e-07
acr,1,1.6489940674470235e-08
acs,13,2.1436922876811305e-07
act,191,3.149578668823815e-06
acu,966,1.5929282691538245e-05
acv,2,3.297988134894047e-08
acx,5,8.244970337235117e-08
acy,87,1.4346248386789103e-06
acz,3,4.94698220234107e-08
ada,155065,0.0025570126506867267
adb,1,1.6489940674470235e-08
adc,10,1.6489940674470233e-07
add,15,2.473491101170535e-07
ade,2762,4.554521614288679e-05
adg,1,1.6489940674470235e-08
adh,108,1.7809135928427852e-06
adi,99364,0.0016385064651780604
adj,14,2.3085916944258328e-07
adk,6,9.89396440468214e-08
adl,87,1.4346248386789103e-06
adm,1,1.6489940674470235e-08
adn,2,3.297988134894047e-08
ado,822,1.3554731234414532e-05
adp,3,4.94698220234107e-08
adr,20,3.2979881348940466e-07
ads,46,7.585372710256308e-07
adt,11,1.8138934741917257e-07
adu,1755,2.893984588369526e-05
adv,1,1.6489940674470235e-08
ady,232,3.825666236477094e-06
adz,357,5.8869088207858735e-06
aea,6,9.89396440468214e-08
aeb,37,6.101278049553987e-07
aed,8,1.3191952539576188e-07
aee,1,1.6489940674470235e-08
aef,7,1.1542958472129164e-07
aeg,1,1.6489940674470235e-08
aeh,3,4.94698220234107e-08
aei,25,4.122485168617559e-07
aej,1,1.6489940674470235e-08
aek,100,1.6489940674470235e-06
ael,1772,2.9220174875161255e-05
aem,9,1.4840946607023212e-07
aen,88,1.4511147793533806e-06
aeo,1,1.6489940674470235e-08
aep,5,8.244970337235117e-08
aer,733,1.2087126514386683e-05
aes,41,6.760875676532796e-07
aet,195,3.2155384315216958e-06
aeu,3,4.94698220234107e-08
aev,21,3.4628875416387493e-07
