aaa,16,2.92498100133434e-07
aab,152,2.7787319512676227e-06
aac,176,3.217479101467774e-06
aad,83,1.5173338944421887e-06
aae,2,3.656226251667925e-08
aaf,38,6.946829878169057e-07
aag,14,2.5593583761675475e-07
aah,32,5.84996200266868e-07
aai,22,4.0218488768347174e-07
aaj,4,7.31245250333585e-08
aak,28,5.118716752335095e-07
aal,139,2.541077244909208e-06
aam,109,1.992643307159019e-06
aan,278,5.082154489818416e-06
aao,5,9.140565629169812e-08
aap,153,2.7970130825259624e-06
aaq,5,9.140565629169812e-08
aar,193,3.5282583328595472e-06
aas,217,3.967005483059698e-06
aat,105,1.9195187821256605e-06
aau,7,1.2796791880837737e-07
aav,5,9.140565629169812e-08
aaw,2,3.656226251667925e-08
aay,11,2.0109244384173587e-07
aaz,47,8.592131691419623e-07
aba,509,9.305095810494868e-06
abb,35,6.398395940418868e-07
abc,102,1.8646753883506416e-06
abd,3,5.484339377501887e-08
abe,258,4.7165318646516225e-06
abg,1,1.8281131258339625e-08
abh,71,1.2979603193421133e-06
abi,422,7.714637391019321e-06
abj,1,1.8281131258339625e-08
abk,1,1.8281131258339625e-08
abl,6,1.0968678755003774e-07
abn,4,7.31245250333585e-08
abo,144,2.632482901200906e-06
abr,1,1.8281131258339625e-08
abs,817,1.4935684238063473e-05
abt,1,1.8281131258339625e-08
abu,93,1.700145207025585e-06
abx,2,3.656226251667925e-08
aby,1882,3.440508902819517e-05
abz,2,3.656226251667925e-08
aca,181,3.308884757759472e-06
acb,7,1.2796791880837737e-07
acc,57,1.0420244817253585e-06
acd,21,3.839037564251321e-07
ace,32452,0.0005932592715956374
acf,3,5.484339377501887e-08
ach,21075,0.00038527484126950757
aci,58,1.0603056129836982e-06
ack,41393,0.000756710866176452
acl,4,7.31245250333585e-08
acn,6,1.0968678755003774e-07
aco,305,5.575745033793585e-06
acp,79,1.4442093694088303e-06
acq,5,9.140565629169812e-08
acr,5,9.140565629169812e-08
acs,279,5.100435621076755e-06
act,16300,0.00029798243951093586
acu,8,1.46249050066717e-07
acv,1,1.8281131258339625e-08
acw,1,1.8281131258339625e-08
acx,1,1.8281131258339625e-08
acy,5370,9.816967485728377e-05
acz,5,9.140565629169812e-08
ada,3547,6.484317257333064e-05
adb,3,5.484339377501887e-08
adc,64,1.169992400533736e-06
add,34,6.215584627835472e-07
ade,25454,0.00046532791504977675
adf,5,9.140565629169812e-08
adg,1,1.8281131258339625e-08
adh,84,1.5356150257005284e-06
adi,381,6.965111009427397e-06
adj,3,5.484339377501887e-08
adm,6,1.0968678755003774e-07
adn,1,1.8281131258339625e-08
ado,1392,2.5447334711608756e-05
adp,6,1.0968678755003774e-07
adr,41,7.495263815919246e-07
ads,5034,9.202721475448166e-05
adt,31,5.667150690085283e-07
adu,580,1.0603056129836981e-05
adv,2,3.656226251667925e-08
adx,2,3.656226251667925e-08
ady,13394,0.00024485747207420093
adz,4,7.31245250333585e-08
aea,34,6.215584627835472e-07
aeb,13,2.376547063584151e-07
aec,21,3.839037564251321e-07
aed,31,5.667150690085283e-07
aee,4,7.31245250333585e-08
aef,2,3.656226251667925e-08
aeg,1,1.8281131258339625e-08
aeh,2,3.656226251667925e-08
aei,11,2.0109244384173587e-07
aej,2,3.656226251667925e-08
aek,14,2.5593583761675475e-07
ael,3982,7.279546467070837e-05
aem,9,1.6453018132505662e-07
aen,22,4.0218488768347174e-07
aeo,5,9.140565629169812e-08
aep,5,9.140565629169812e-08
aer,164,2.9981055263676983e-06
aes,96,1.7549886008006038e-06
aet,6,1.0968678755003774e-07
aeu,10,1.8281131258339625e-07
aev,17,3.107792313917736e-07
aew,3,5.484339377501887e-08
aex,3,5.484339377501887e-08
aey,2,3.656226251667925e-08
aez,31,5.667150690085283e-07
afa,172,3.144354576434415e-06
afb,2,3.656226251667925e-08
afc,79,1.4442093694088303e-06
afd,13,2.376547063584151e-07
afe,4533,8.286836799405352e-05
aff,6501,0.00011884563431046589
afi,94,1.7184263382839246e-06
afm,4,7.31245250333585e-08
afn,6,1.0968678755003774e-07
afo,23,4.2046601894181134e-07
afp,12,2.1937357510007547e-07
afr,3,5.484339377501887e-08
afs,99,1.8098319945756227e-06
aft,3234,5.912117848947034e-05
afu,16,2.92498100133434e-07
afw,1,1.8281131258339625e-08
afx,1,1.8281131258339625e-08
afy,41,7.495263815919246e-07
aga,610,1.115149006758717e-05
agb,1,1.8281131258339625e-08
agc,3,5.484339377501887e-08
agd,7,1.2796791880837737e-07
age,36322,0.0006640072495654118
agf,1,1.8281131258339625e-08
agg,82,1.4990527631838492e-06
agh,217,3.967005483059698e-06
agi,106,1.937799913384e-06
agl,1,1.8281131258339625e-08
agm,16,2.92498100133434e-07
agn,9,1.6453018132505662e-07
ago,2037,3.723866437323781e-05
agp,3,5.484339377501887e-08
agr,80,1.46249050066717e-06
ags,1310,2.3948281948424906e-05
agu,78,1.4259282381504906e-06
agy,52,9.506188254336604e-07
agz,22,4.0218488768347174e-07
aha,245,4.478877158293208e-06
ahb,1,1.8281131258339625e-08
ahc,4,7.31245250333585e-08
ahd,10,1.8281131258339625e-07
ahe,15,2.7421696887509434e-07
ahf,2,3.656226251667925e-08
ahh,5,9.140565629169812e-08
ahi,242,4.424033764518189e-06
ahj,4,7.31245250333585e-08
ahk,1,1.8281131258339625e-08
ahl,107,1.95608104464234e-06
ahm,41,7.495263815919246e-07
ahn,203,3.7110696454429434e-06
aho,327,5.977929921477057e-06
ahp,3,5.484339377501887e-08
ahr,35,6.398395940418868e-07
ahs,423,7.73291852227766e-06
aht,65,1.1882735317920755e-06
ahu,426,7.78776191605268e-06
ahy,21,3.839037564251321e-07
aia,104,1.9012376508673208e-06
aib,65,1.1882735317920755e-06
aic,119,2.175454619742415e-06
aid,105966,0.0019371783549212165
aie,15,2.7421696887509434e-07
aif,71,1.2979603193421133e-06
aig,387,7.074797796977434e-06
aih,6,1.0968678755003774e-07
aii,442,8.080260016186114e-06
aik,77,1.407647106892151e-06
ail,10645,0.0001946026422450253
aim,1935,3.537398898488717e-05
ain,36085,0.0006596746214571854
aio,40,7.31245250333585e-07
aip,4,7.31245250333585e-08
aiq,2,3.656226251667925e-08
air,7898,0.00014438437467836635
ais,476,8.70181847896966e-06
ait,2824,5.1625914673551094e-05
aiv,2,3.656226251667925e-08
aix,10,1.8281131258339625e-07
aiz,18,3.2906036265011324e-07
aja,158,2.8884187388176605e-06
ajc,3,5.484339377501887e-08
ajd,1,1.8281131258339625e-08
aje,40,7.31245250333585e-07
ajf,1,1.8281131258339625e-08
ajg,1,1.8281131258339625e-08
ajh,4,7.31245250333585e-08
aji,330,6.032773315252076e-06
ajj,56,1.023743350467019e-06
ajm,1,1.8281131258339625e-08
ajn,1,1.8281131258339625e-08
ajo,159,2.9066998700760002e-06
ajr,6,1.0968678755003774e-07
ajs,24,4.3874715020015094e-07
aju,83,1.5173338944421887e-06
aka,886,1.6197082294888905e-05
ake,42141,0.0007703851523576901
akf,1,1.8281131258339625e-08
akh,1028,1.8793002933573135e-05
aki,344,6.28870915286883e-06
akk,12,2.1937357510007547e-07
akl,1,1.8281131258339625e-08
akm,1,1.8281131258339625e-08
ako,125,2.285141407292453e-06
