aaa,22,4.0218488768347174e-07
aab,3,5.484339377501887e-08
aac,16,2.92498100133434e-07
aad,72,1.316241450600453e-06
aaf,6,1.0968678755003774e-07
aag,5,9.140565629169812e-08
aah,5,9.140565629169812e-08
aai,3,5.484339377501887e-08
aaj,6,1.0968678755003774e-07
aak,6,1.0968678755003774e-07
aal,30,5.484339377501887e-07
aam,46,8.409320378836227e-07
aan,61,1.115149006758717e-06
aao,3,5.484339377501887e-08
aap,40,7.31245250333585e-07
aaq,1,1.8281131258339625e-08
aar,517,9.451344860561586e-06
aas,36,6.581207253002265e-07
aat,12,2.1937357510007547e-07
aau,3,5.484339377501887e-08
aav,32,5.84996200266868e-07
aaw,2,3.656226251667925e-08
aay,25,4.570282814584906e-07
aaz,3,5.484339377501887e-08
aba,1138,2.080392737199049e-05
abb,874,1.5977708719788832e-05
abc,125,2.285141407292453e-06
abd,1017,1.85919104897314e-05
abe,821,1.500880876309683e-05
abf,4,7.31245250333585e-08
abg,2,3.656226251667925e-08
abh,128,2.339984801067472e-06
abi,3418,6.248490664100483e-05
abj,27,4.935905439751698e-07
abk,14,2.5593583761675475e-07
abl,8379,0.0001531775988136277
abm,5,9.140565629169812e-08
abn,133,2.43139045735917e-06
abo,47759,0.0008730885477670421
abp,2,3.656226251667925e-08
abq,2,3.656226251667925e-08
abr,1393,2.5465615842867097e-05
abs,3805,6.955970443798227e-05
abt,9,1.6453018132505662e-07
abu,2923,5.343574666812672e-05
abv,14,2.5593583761675475e-07
abw,2,3.656226251667925e-08
abx,1,1.8281131258339625e-08
aby,75,1.3710848443754717e-06
abz,4,7.31245250333585e-08
aca,2148,3.926786994291351e-05
acb,3,5.484339377501887e-08
acc,36230,0.0006623253854896446
acd,19,3.4734149390845284e-07
ace,249,4.552001683326566e-06
acf,10,1.8281131258339625e-07
acg,3,5.484339377501887e-08
ach,2868,5.243028444891804e-05
aci,257,4.698250733393284e-06
acj,5,9.140565629169812e-08
ack,1462,2.672701389969253e-05
acl,82,1.4990527631838492e-06
acm,19,3.4734149390845284e-07
acn,58,1.0603056129836982e-06
aco,210,3.839037564251321e-06
acp,11,2.0109244384173587e-07
acq,2675,4.8902026116058494e-05
acr,9746,0.00017816790524377796
acs,6,1.0968678755003774e-07
act,26238,0.00047966032195631504
acu,439,8.025416622411095e-06
acv,2,3.656226251667925e-08
acw,6,1.0968678755003774e-07
acy,1,1.8281131258339625e-08
ada,3205,5.859102568297849e-05
adb,10,1.8281131258339625e-07
adc,15,2.7421696887509434e-07
add,25028,0.0004575401531337241
ade,1477,2.7001230868567625e-05
adf,3,5.484339377501887e-08
adg,4,7.31245250333585e-08
adh,764,1.3966784281371473e-05
adi,303,5.539182771276906e-06
adj,1889,3.4533056947003546e-05
adk,27,4.935905439751698e-07
adl,54,9.871810879503396e-07
adm,8942,0.00016346987571207291
adn,21,3.839037564251321e-07
ado,2343,4.2832690538289736e-05
adp,3,5.484339377501887e-08
adr,360,6.581207253002265e-06
ads,19,3.4734149390845284e-07
adt,10,1.8281131258339625e-07
adu,1850,3.3820092827928305e-05
adv,13593,0.0002484954171946105
adw,19,3.4734149390845284e-07
adx,2,3.656226251667925e-08
ady,5,9.140565629169812e-08
adz,12,2.1937357510007547e-07
aeb,1,1.8281131258339625e-08
aec,8,1.46249050066717e-07
aed,25,4.570282814584906e-07
aef,4,7.31245250333585e-08
aeg,82,1.4990527631838492e-06
aeh,4,7.31245250333585e-08
aei,5,9.140565629169812e-08
aej,2,3.656226251667925e-08
aek,2,3.656226251667925e-08
ael,7,1.2796791880837737e-07
aem,10,1.8281131258339625e-07
aen,6,1.0968678755003774e-07
